DFT_Frequency_cm,ML_Frequency_cm,Freq_Difference_cm,Percent_Error,Mode_Overlap,DFT_Intensity_km_mol,ML_Intensity_km_mol,Intensity_Difference
1917.6370,1950.9530,33.3160,1.7373,,3.7296,3.1886,-0.5410
1919.7970,1929.4670,9.6700,0.5037,,0.2031,0.1608,-0.0423
1920.8380,1937.3380,16.5000,0.8590,,0.0178,0.0527,0.0349
1921.9940,1968.7970,46.8030,2.4351,,0.4208,1.5542,1.1333
1922.5790,1950.6260,28.0470,1.4588,,0.0962,0.0302,-0.0661
1923.7910,1939.2880,15.4970,0.8055,,0.0071,0.0342,0.0271
1926.0860,1920.6170,-5.4690,-0.2839,,0.3119,0.0677,-0.2443
1930.5630,1963.6140,33.0510,1.7120,,0.0088,0.0058,-0.0029
1931.3030,1960.6610,29.3580,1.5201,,0.0171,0.3563,0.3392
1932.8010,1958.6960,25.8950,1.3398,,0.0008,0.0182,0.0174
1935.0880,1939.2470,4.1590,0.2149,,0.2999,0.8021,0.5022
1935.8840,1943.2370,7.3530,0.3798,,0.5104,0.7021,0.1917
1936.0770,1956.3010,20.2240,1.0446,,0.0342,0.0387,0.0045
1936.4530,1933.8710,-2.5820,-0.1333,,0.0915,0.2650,0.1735
1938.5180,1953.4840,14.9660,0.7720,,0.0040,0.2558,0.2519
1944.2410,1961.2150,16.9740,0.8730,,1.8216,3.0087,1.1871
1944.8600,1962.2850,17.4250,0.8960,,0.0027,0.0044,0.0017
1944.9180,1993.2990,48.3810,2.4876,,5.8375,0.0930,-5.7446
1945.2750,1933.2780,-11.9970,-0.6167,,0.0031,0.1670,0.1639
1945.4910,1955.7510,10.2600,0.5274,,0.0585,0.1511,0.0926
1945.6450,1976.7530,31.1080,1.5989,,0.0145,0.0445,0.0300
1946.4560,1972.1400,25.6840,1.3195,,0.0577,0.1650,0.1074
1947.9600,1982.4850,34.5250,1.7724,,0.4238,0.3719,-0.0519
1951.4110,1943.8770,-7.5340,-0.3861,,0.0012,0.0301,0.0289
1954.0310,1978.6520,24.6210,1.2600,,0.1118,0.1546,0.0428
1954.0930,1969.7340,15.6410,0.8004,,0.0180,0.0174,-0.0006
1959.2260,1947.9620,-11.2640,-0.5749,,0.0168,0.0110,-0.0058
1961.4160,1933.0790,-28.3370,-1.4447,,0.0466,1.1682,1.1215
1962.7760,1960.1030,-2.6730,-0.1362,,0.0012,0.0539,0.0527
1963.8560,1975.3930,11.5370,0.5875,,0.0032,0.0118,0.0086
1964.2070,1994.0210,29.8140,1.5179,,0.0714,2.1147,2.0432
1964.2690,1993.3050,29.0360,1.4782,,0.0066,0.5398,0.5332
1965.3770,1986.9550,21.5780,1.0979,,0.5657,0.1132,-0.4525
1966.5250,1987.3860,20.8610,1.0608,,0.4544,0.3811,-0.0734
1966.9070,1985.6500,18.7430,0.9529,,0.0214,0.1224,0.1010
1968.6510,1993.3530,24.7020,1.2548,,0.0101,0.0389,0.0287
1970.1640,2012.7250,42.5610,2.1603,,2.0316,0.0846,-1.9469
1970.7740,1964.2070,-6.5670,-0.3332,,0.0223,0.0253,0.0031
1975.2650,1987.7460,12.4810,0.6319,,0.2397,0.0418,-0.1979
1976.5200,2008.2000,31.6800,1.6028,,0.0758,0.0454,-0.0303
1976.7670,2015.6740,38.9070,1.9682,,0.0192,0.0520,0.0329
1978.5790,2009.3970,30.8180,1.5576,,0.2475,0.0821,-0.1655
1978.6240,2002.4790,23.8550,1.2056,,0.0319,0.0032,-0.0288
1982.4770,2002.5770,20.1000,1.0139,,0.0032,0.0929,0.0896
1985.2470,1958.8230,-26.4240,-1.3310,,0.1262,0.3425,0.2162
1987.9550,2020.0130,32.0580,1.6126,,0.0078,0.0489,0.0411
1995.9970,2018.9920,22.9950,1.1521,,0.1429,0.3216,0.1788
1997.1510,1986.6010,-10.5500,-0.5283,,0.0116,0.0305,0.0189
1997.3970,2004.4760,7.0790,0.3544,,0.4570,0.2448,-0.2122
1997.6530,1983.0090,-14.6440,-0.7331,,0.5493,2.0679,1.5187
2003.4410,2026.7550,23.3140,1.1637,,0.0001,0.0008,0.0007
2004.3320,2024.1410,19.8090,0.9883,,1.2584,0.8494,-0.4090
2004.9560,2021.1010,16.1450,0.8053,,0.0968,0.4631,0.3663
2005.8210,1990.6480,-15.1730,-0.7564,,0.0129,0.0056,-0.0074
2007.8770,2006.1960,-1.6810,-0.0837,,0.0098,0.0699,0.0600
2007.9400,2020.4960,12.5560,0.6253,,0.0109,0.3869,0.3761
2008.6410,2044.1060,35.4650,1.7656,,8.2385,3.3614,-4.8771
2011.6720,2028.3000,16.6280,0.8266,,0.4415,0.9517,0.5103
2011.8630,2034.0110,22.1480,1.1009,,0.0725,0.1374,0.0649
2013.7200,2048.8400,35.1200,1.7440,,0.0060,0.0364,0.0305
2013.8820,2039.8000,25.9180,1.2870,,0.0548,0.4027,0.3478
2013.8870,2028.9440,15.0570,0.7477,,0.0120,0.0606,0.0486
2016.0400,2021.4190,5.3790,0.2668,,0.0062,0.0257,0.0195
2016.6470,2028.3780,11.7310,0.5817,,0.0001,0.0022,0.0021
2017.4280,2048.9600,31.5320,1.5630,,0.0050,0.0153,0.0103
2018.3420,2037.6460,19.3040,0.9564,,0.0122,0.0961,0.0839
2018.5730,2043.0680,24.4950,1.2135,,0.1746,0.1104,-0.0642
2021.8160,2008.2910,-13.5250,-0.6690,,0.1315,0.1863,0.0548
2024.2460,2025.4030,1.1570,0.0572,,0.0497,0.0085,-0.0412
2024.5810,2032.2250,7.6440,0.3776,,0.0011,0.0003,-0.0008
2025.5430,2051.9300,26.3870,1.3027,,0.0037,0.0066,0.0029
2027.2310,2048.1640,20.9330,1.0326,,0.0007,0.1585,0.1578
2028.5030,2065.3210,36.8180,1.8150,,0.0128,0.0046,-0.0082
2030.1920,2007.3980,-22.7940,-1.1228,,0.0397,0.1730,0.1334
2030.7340,2030.7480,0.0140,0.0007,,0.6902,0.1874,-0.5028
2032.3420,2070.6120,38.2700,1.8830,,0.0008,0.0036,0.0028
2032.6890,2064.7310,32.0420,1.5763,,0.0325,0.0105,-0.0220
2036.3640,2071.8560,35.4920,1.7429,,0.0035,0.1229,0.1194
2042.9290,2066.4120,23.4830,1.1495,,0.0095,0.1520,0.1425
2043.1380,2072.2850,29.1470,1.4266,,0.1513,0.5784,0.4271
2046.7450,2053.4430,6.6980,0.3273,,0.0205,0.0013,-0.0191
2046.8500,2082.1870,35.3370,1.7264,,0.0015,0.0236,0.0221
2049.1680,2059.6170,10.4490,0.5099,,0.0165,0.0177,0.0012
2050.4560,2069.3730,18.9170,0.9226,,0.0102,0.0577,0.0476
2050.9630,2075.5600,24.5970,1.1993,,0.1208,0.0616,-0.0592
2052.2120,2087.9350,35.7230,1.7407,,0.0350,0.0552,0.0202
2052.6370,2063.9590,11.3220,0.5516,,0.0487,0.2328,0.1842
2056.2650,2079.3420,23.0770,1.1223,,0.0180,0.0195,0.0016
2057.4310,2080.0050,22.5740,1.0972,,1.9087,0.9060,-1.0027
2057.5310,2074.6280,17.0970,0.8309,,0.0001,0.0073,0.0071
2060.2370,2039.3140,-20.9230,-1.0156,,0.1570,0.5419,0.3849
2061.6710,2099.7440,38.0730,1.8467,,0.0325,1.1192,1.0867
2064.5440,2066.1350,1.5910,0.0771,,0.0161,0.2741,0.2580
2068.2850,2054.7510,-13.5340,-0.6544,,0.0633,0.0417,-0.0216
2070.8910,2105.4450,34.5540,1.6686,,0.0004,0.0128,0.0124
2070.9150,2098.6870,27.7720,1.3410,,0.0006,0.0105,0.0099
2071.8170,2092.0320,20.2150,0.9757,,0.0087,0.1068,0.0980
2072.5840,2099.8950,27.3110,1.3177,,0.0328,0.0481,0.0153
2075.8200,2081.3150,5.4950,0.2647,,0.1399,0.0593,-0.0805
2079.6110,2072.4140,-7.1970,-0.3461,,0.0006,0.0080,0.0074
2081.7460,2092.1060,10.3600,0.4977,,0.0819,0.0367,-0.0452
2083.9360,2079.2340,-4.7020,-0.2256,,0.1786,0.7834,0.6048
2087.3600,2076.2570,-11.1030,-0.5319,,0.0159,0.0115,-0.0044
2088.4550,2128.3220,39.8670,1.9089,,3.9134,0.8695,-3.0439
2088.8620,2110.9910,22.1290,1.0594,,0.2681,0.1564,-0.1117
2089.7980,2071.4460,-18.3520,-0.8782,,0.0094,0.3336,0.3242
2092.0600,2107.5020,15.4420,0.7381,,0.0638,0.2818,0.2180
2095.0210,2113.9530,18.9320,0.9037,,0.0234,0.0050,-0.0183
2096.3500,2087.2360,-9.1140,-0.4348,,0.3604,0.1968,-0.1636
2096.7760,2105.2320,8.4560,0.4033,,0.0046,0.0471,0.0425
2100.1060,2130.8380,30.7320,1.4634,,0.0007,0.0147,0.0140
2100.3150,2131.0600,30.7450,1.4638,,0.0124,0.1134,0.1010
2102.9450,2097.5590,-5.3860,-0.2561,,0.0038,0.0963,0.0925
2103.0580,2106.9610,3.9030,0.1856,,0.2974,0.0839,-0.2135
2104.6620,2129.3380,24.6760,1.1724,,0.2824,0.1264,-0.1559
2104.9600,2111.8010,6.8410,0.3250,,0.0572,0.0735,0.0163
2106.0440,2126.6480,20.6040,0.9783,,0.0537,3.4942,3.4406
2109.1460,2135.4200,26.2740,1.2457,,1.0057,0.2197,-0.7860
2110.8460,2101.5260,-9.3200,-0.4415,,0.0146,0.0105,-0.0041
2111.1730,2121.3920,10.2190,0.4840,,0.0032,0.0221,0.0188
2112.4900,2147.9810,35.4910,1.6801,,0.0083,0.0734,0.0651
2118.6520,2139.4430,20.7910,0.9813,,0.0016,0.0484,0.0467
2118.6910,2102.6850,-16.0060,-0.7555,,0.0096,0.0233,0.0138
2121.3810,2143.5310,22.1500,1.0441,,0.0044,0.0516,0.0472
2124.2050,2153.9120,29.7070,1.3985,,0.0009,0.0528,0.0519
2127.9540,2119.5300,-8.4240,-0.3959,,0.2307,0.0615,-0.1692
2129.1980,2162.8550,33.6570,1.5807,,0.0243,0.0109,-0.0133
2131.1710,2147.7080,16.5370,0.7760,,0.0050,0.0096,0.0046
2133.7920,2158.0160,24.2240,1.1353,,0.7635,1.4511,0.6876
2134.0560,2149.2520,15.1960,0.7121,,0.0240,0.0126,-0.0114
2134.8850,2143.2850,8.4000,0.3935,,0.2935,0.0341,-0.2594
2138.1660,2152.3990,14.2330,0.6657,,0.2543,0.5771,0.3228
2138.8590,2168.1980,29.3390,1.3717,,0.0114,0.0107,-0.0007
2141.2600,2180.1450,38.8850,1.8160,,0.0147,0.0563,0.0416
2143.0540,2168.4060,25.3520,1.1830,,0.3580,0.0650,-0.2930
2144.2510,2157.5770,13.3260,0.6215,,0.0640,0.0023,-0.0617
2144.5150,2145.1340,0.6190,0.0289,,0.0614,0.3715,0.3101
2144.6550,2188.7220,44.0670,2.0547,,0.2126,0.0172,-0.1954
2147.0060,2174.5110,27.5050,1.2811,,0.0124,0.1758,0.1634
2147.4780,2147.7060,0.2280,0.0106,,0.0014,0.0060,0.0046
2151.6980,2133.4930,-18.2050,-0.8461,,0.2100,0.7029,0.4929
2151.8810,2146.7880,-5.0930,-0.2367,,0.0056,0.0395,0.0339
2154.2540,2170.7720,16.5180,0.7668,,0.0013,0.0956,0.0943
2155.2910,2151.6340,-3.6570,-0.1697,,0.0044,0.0089,0.0045
2156.2500,2182.8620,26.6120,1.2342,,0.1069,0.0405,-0.0663
2157.8990,2175.0180,17.1190,0.7933,,0.0007,0.0328,0.0321
2162.5700,2190.4120,27.8420,1.2874,,0.0140,0.2065,0.1925
2163.1120,2189.6880,26.5760,1.2286,,0.0030,0.0058,0.0028
2163.7570,2176.5150,12.7580,0.5896,,0.0002,0.0058,0.0056
2165.5450,2215.7960,50.2510,2.3205,,0.0006,0.0111,0.0105
2166.6100,2209.9800,43.3700,2.0017,,0.0298,0.0184,-0.0114
2168.5220,2208.0800,39.5580,1.8242,,0.0022,0.6802,0.6780
2174.9280,2172.8560,-2.0720,-0.0953,,0.0538,0.0053,-0.0484
2175.8080,2206.6450,30.8370,1.4173,,0.0692,0.3046,0.2355
2176.6200,2177.9890,1.3690,0.0629,,0.0012,0.0413,0.0400
2182.2750,2194.9540,12.6790,0.5810,,0.1188,0.0097,-0.1091
2183.5430,2187.3310,3.7880,0.1735,,0.0016,0.0358,0.0342
2184.5310,2181.8710,-2.6600,-0.1218,,0.0254,0.0007,-0.0247
2184.5560,2215.4740,30.9180,1.4153,,1.1774,0.0059,-1.1715
2187.3970,2181.9150,-5.4820,-0.2506,,0.0702,0.1694,0.0992
2188.8980,2215.1590,26.2610,1.1997,,0.0388,0.0149,-0.0239
2190.6970,2189.5710,-1.1260,-0.0514,,0.0195,0.2127,0.1932
2192.2830,2219.9700,27.6870,1.2629,,0.0560,0.0275,-0.0285
2192.4980,2224.3090,31.8110,1.4509,,0.0026,0.0200,0.0175
2193.5480,2209.0270,15.4790,0.7057,,0.0322,0.1098,0.0776
2195.0000,2248.7640,53.7640,2.4494,,0.0003,0.0168,0.0165
2196.1860,2243.1710,46.9850,2.1394,,0.0454,0.0249,-0.0205
2197.1930,2205.1310,7.9380,0.3613,,0.1607,0.2124,0.0517
2202.6220,2224.7480,22.1260,1.0045,,0.0312,0.0524,0.0212
2203.1920,2187.1520,-16.0400,-0.7280,,0.0382,0.4026,0.3644
2203.8740,2215.9660,12.0920,0.5487,,0.2760,0.2522,-0.0238
2206.2230,2224.1370,17.9140,0.8120,,1.5754,1.4625,-0.1129
2207.2570,2209.8470,2.5900,0.1173,,0.0009,0.0912,0.0903
2208.9980,2226.9230,17.9250,0.8115,,0.0090,0.0263,0.0173
2214.3210,2204.1990,-10.1220,-0.4571,,0.0050,0.0058,0.0008
2215.0650,2213.7720,-1.2930,-0.0584,,0.0025,0.0102,0.0077
2215.8280,2246.7760,30.9480,1.3967,,0.0068,1.1082,1.1015
2221.7680,2222.7450,0.9770,0.0440,,0.0143,0.0235,0.0092
2222.9720,2251.8710,28.8990,1.3000,,0.0207,0.1195,0.0988
2224.6660,2225.9200,1.2540,0.0564,,0.0021,0.0154,0.0133
2226.5730,2244.6210,18.0480,0.8106,,0.0285,0.2289,0.2004
2227.7880,2258.7080,30.9200,1.3879,,0.0002,0.2032,0.2029
2231.6180,2255.1830,23.5650,1.0560,,0.2458,0.1727,-0.0731
2232.0190,2246.5090,14.4900,0.6492,,0.2669,1.0319,0.7649
2235.4440,2251.3060,15.8620,0.7096,,0.6145,0.0381,-0.5764
2235.5010,2242.7870,7.2860,0.3259,,0.0001,0.0457,0.0456
2235.5630,2220.6710,-14.8920,-0.6661,,0.0317,0.1865,0.1548
2238.0850,2267.2720,29.1870,1.3041,,0.0280,0.1879,0.1599
2238.7170,2242.0570,3.3400,0.1492,,0.3029,1.0517,0.7488
2239.0250,2237.9300,-1.0950,-0.0489,,0.0168,0.0529,0.0361
2239.3740,2272.4430,33.0690,1.4767,,0.0004,0.0120,0.0116
2243.3560,2246.6420,3.2860,0.1465,,0.0000,0.0004,0.0004
2244.5510,2260.6930,16.1420,0.7192,,0.4490,0.2950,-0.1540
2248.2750,2259.6040,11.3290,0.5039,,0.2924,0.2573,-0.0351
2251.0790,2284.4870,33.4080,1.4841,,0.0001,0.0485,0.0485
2251.6670,2282.4510,30.7840,1.3672,,0.3672,0.6421,0.2749
2251.7180,2284.8950,33.1770,1.4734,,0.0018,0.0626,0.0608
2257.1270,2291.8650,34.7380,1.5390,,0.0141,0.0837,0.0696
2257.2980,2254.0050,-3.2930,-0.1459,,0.0374,0.0536,0.0162
2261.9470,2264.8600,2.9130,0.1288,,0.0025,0.0116,0.0090
2262.0820,2287.0460,24.9640,1.1036,,0.1333,0.0499,-0.0834
2263.1110,2293.8000,30.6890,1.3561,,0.0001,0.1213,0.1212
2268.6940,2271.3360,2.6420,0.1165,,0.0075,0.0712,0.0637
2272.3270,2270.9380,-1.3890,-0.0611,,0.0081,0.0606,0.0525
2274.9600,2280.4110,5.4510,0.2396,,0.0106,0.2016,0.1909
2276.8230,2275.9590,-0.8640,-0.0379,,0.0527,0.0093,-0.0434
2280.1190,2291.8730,11.7540,0.5155,,0.9232,0.2164,-0.7068
2280.6310,2291.8420,11.2110,0.4916,,0.1212,0.3955,0.2743
2280.8970,2317.5830,36.6860,1.6084,,0.0134,0.1746,0.1613
2282.0880,2298.1930,16.1050,0.7057,,0.0475,0.0044,-0.0432
2284.5630,2313.4280,28.8650,1.2635,,0.1005,0.3400,0.2395
2284.8700,2302.2590,17.3890,0.7610,,0.0079,2.5939,2.5859
2285.2000,2276.4620,-8.7380,-0.3824,,0.0009,0.0211,0.0202
2290.4300,2319.4270,28.9970,1.2660,,0.0152,0.0709,0.0557
2291.5560,2308.5670,17.0110,0.7423,,0.0240,0.1101,0.0861
2295.7560,2334.5340,38.7780,1.6891,,0.0100,0.0070,-0.0030
2299.1460,2318.2570,19.1110,0.8312,,0.4393,0.1541,-0.2852
2303.4560,2325.3570,21.9010,0.9508,,0.0126,0.0434,0.0309
2309.7200,2299.5760,-10.1440,-0.4392,,0.0014,0.3659,0.3645
2312.2120,2308.5650,-3.6470,-0.1577,,0.1793,0.1754,-0.0039
2317.3830,2327.7850,10.4020,0.4489,,0.4173,1.6848,1.2675
2320.5930,2326.6630,6.0700,0.2616,,0.0001,0.0532,0.0531
2321.4580,2327.2250,5.7670,0.2484,,0.0000,0.0074,0.0074
2322.0190,2326.4950,4.4760,0.1928,,0.0028,0.0079,0.0051
2323.3980,2348.3060,24.9080,1.0721,,0.2405,0.0299,-0.2106
2324.4440,2349.0220,24.5780,1.0574,,0.0341,0.2603,0.2261
2324.8850,2364.6900,39.8050,1.7121,,0.0573,0.0072,-0.0501
2325.0860,2367.4480,42.3620,1.8220,,0.0370,0.0829,0.0459
2328.3870,2330.4640,2.0770,0.0892,,0.0128,0.0384,0.0256
2329.6150,2303.6300,-25.9850,-1.1154,,0.0242,0.0017,-0.0225
2330.9830,2348.2500,17.2670,0.7408,,0.1176,0.0944,-0.0232
2331.4110,2349.0510,17.6400,0.7566,,0.0134,0.0066,-0.0068
2336.1050,2368.5920,32.4870,1.3906,,0.0768,0.3288,0.2520
2338.0350,2351.7720,13.7370,0.5875,,0.0701,0.1724,0.1024
2344.0500,2345.8080,1.7580,0.0750,,0.0834,0.0904,0.0071
2344.4070,2325.4030,-19.0040,-0.8106,,0.0582,0.0139,-0.0443
2345.4890,2364.3670,18.8780,0.8049,,0.0493,0.5244,0.4750
2345.6560,2349.1860,3.5300,0.1505,,0.0103,0.0115,0.0011
2348.7910,2343.9010,-4.8900,-0.2082,,1.0174,3.4018,2.3843
2352.9530,2358.9650,6.0120,0.2555,,0.0056,0.2185,0.2128
2353.6590,2361.4190,7.7600,0.3297,,1.0636,1.8459,0.7823
2354.7420,2398.1860,43.4440,1.8450,,0.1794,0.0768,-0.1027
2354.8590,2365.6670,10.8080,0.4590,,0.1260,0.1961,0.0701
2355.0040,2361.8860,6.8820,0.2922,,0.0468,0.1064,0.0596
2355.1870,2367.6920,12.5050,0.5310,,0.0013,0.6128,0.6115
2355.6890,2396.8990,41.2100,1.7494,,0.0134,0.0508,0.0375
2356.4360,2393.3230,36.8870,1.5654,,0.1096,0.3202,0.2106
2357.1830,2387.0220,29.8390,1.2659,,0.0047,0.1629,0.1582
2360.3370,2381.6900,21.3530,0.9047,,0.5127,2.4488,1.9361
2360.4720,2399.5610,39.0890,1.6560,,0.6175,2.2478,1.6303
2361.1900,2363.2070,2.0170,0.0854,,0.0049,0.0857,0.0808
2365.6750,2353.2360,-12.4390,-0.5258,,0.0035,0.0028,-0.0006
2369.0980,2333.1550,-35.9430,-1.5172,,0.0039,0.0141,0.0102
2369.3370,2401.1850,31.8480,1.3442,,0.0568,0.0608,0.0040
2371.6640,2384.1420,12.4780,0.5261,,0.1393,0.9635,0.8241
2372.5200,2375.7640,3.2440,0.1367,,0.8654,0.0023,-0.8631
2375.3890,2404.0860,28.6970,1.2081,,0.1765,0.0117,-0.1648
2377.1560,2353.4160,-23.7400,-0.9987,,0.1218,1.5596,1.4378
2384.1080,2430.5400,46.4320,1.9476,,0.0002,0.0129,0.0127
2384.2080,2429.2910,45.0830,1.8909,,0.0663,0.3130,0.2467
2390.0070,2388.9290,-1.0780,-0.0451,,0.0018,0.0982,0.0965
2391.7600,2370.1460,-21.6140,-0.9037,,0.3176,0.1232,-0.1944
2403.1090,2415.2140,12.1050,0.5037,,0.0007,0.0318,0.0311
2403.1710,2401.9660,-1.2050,-0.0501,,0.2545,0.3804,0.1258
2404.9410,2382.5770,-22.3640,-0.9299,,0.0074,0.0036,-0.0039
2408.0290,2436.4720,28.4430,1.1812,,0.0958,0.0270,-0.0687
2408.1600,2422.9140,14.7540,0.6127,,0.0117,0.3835,0.3719
2409.4370,2430.7300,21.2930,0.8837,,0.0032,0.0182,0.0150
2410.0680,2399.1640,-10.9040,-0.4524,,0.3395,0.6651,0.3255
2410.4330,2421.7460,11.3130,0.4693,,0.2077,3.7703,3.5625
2410.8600,2419.0470,8.1870,0.3396,,0.0012,0.0041,0.0029
2413.5960,2462.9640,49.3680,2.0454,,0.0001,0.0473,0.0472
2414.2950,2440.8600,26.5650,1.1003,,1.5143,1.7562,0.2418
2414.6930,2404.5580,-10.1350,-0.4197,,0.0936,1.1471,1.0535
2416.5460,2434.3510,17.8050,0.7368,,0.0280,0.0087,-0.0193
2417.3280,2458.4990,41.1710,1.7032,,0.1172,0.3259,0.2087
2417.4520,2429.7790,12.3270,0.5099,,0.0076,0.7408,0.7331
2418.5020,2457.1080,38.6060,1.5963,,0.0012,0.0526,0.0514
2424.4530,2415.9910,-8.4620,-0.3490,,1.4812,2.9661,1.4849
2424.7140,2427.5650,2.8510,0.1176,,0.0022,0.3471,0.3449
2426.8860,2434.3280,7.4420,0.3066,,0.0000,1.7118,1.7117
2435.0360,2436.9240,1.8880,0.0775,,0.0007,0.1962,0.1956
2439.1290,2443.6640,4.5350,0.1859,,0.0068,0.3167,0.3099
2442.3430,2441.9240,-0.4190,-0.0172,,0.1179,0.0054,-0.1125
2442.6420,2461.8970,19.2550,0.7883,,0.0096,0.1123,0.1026
2442.9330,2480.0040,37.0710,1.5175,,0.0014,0.2748,0.2734
2446.4610,2491.1370,44.6760,1.8261,,0.1098,0.3957,0.2859
2448.4130,2448.4480,0.0350,0.0014,,0.0673,0.6491,0.5818
2451.5230,2445.7330,-5.7900,-0.2362,,0.2307,0.0004,-0.2303
2456.3230,2467.6820,11.3590,0.4624,,0.0391,0.7033,0.6642
2457.8570,2492.4600,34.6030,1.4079,,0.0025,0.1026,0.1000
2459.1730,2473.8320,14.6590,0.5961,,1.5896,2.3860,0.7964
2460.3510,2485.8930,25.5420,1.0381,,0.0690,0.0011,-0.0678
2462.3440,2488.7770,26.4330,1.0735,,0.1565,0.3597,0.2032
2464.4390,2435.9190,-28.5200,-1.1573,,0.0368,3.2586,3.2217
2468.5810,2513.6810,45.1000,1.8270,,0.1056,0.4743,0.3688
2472.5170,2474.6530,2.1360,0.0864,,0.0000,0.1901,0.1901
2481.3870,2466.4260,-14.9610,-0.6029,,0.1313,0.8344,0.7031
2483.0860,2515.2270,32.1410,1.2944,,0.0014,0.1796,0.1781
2486.3880,2511.4640,25.0760,1.0085,,0.0122,0.0379,0.0257
2491.2460,2469.5240,-21.7220,-0.8719,,0.2006,1.2716,1.0710
2494.4050,2498.8160,4.4110,0.1768,,0.0238,1.4035,1.3797
2496.0000,2454.5510,-41.4490,-1.6606,,0.0289,2.8288,2.7999
2496.4090,2493.7530,-2.6560,-0.1064,,0.0009,0.0103,0.0094
2497.0090,2546.0910,49.0820,1.9656,,0.1266,0.1827,0.0561
2499.2960,2485.2360,-14.0600,-0.5626,,0.5392,0.9226,0.3833
2501.6550,2518.2400,16.5850,0.6630,,0.1173,0.0027,-0.1146
2501.6720,2513.4690,11.7970,0.4716,,0.1434,0.0057,-0.1377
2502.0900,2546.4930,44.4030,1.7746,,0.1016,0.4510,0.3494
2502.3800,2472.9930,-29.3870,-1.1744,,0.1011,1.7238,1.6227
2503.7180,2497.6020,-6.1160,-0.2443,,0.0062,0.0187,0.0125
2508.3370,2523.7760,15.4390,0.6155,,0.1441,0.0936,-0.0505
2509.8110,2494.5700,-15.2410,-0.6073,,0.2608,2.2770,2.0163
2510.8100,2509.8730,-0.9370,-0.0373,,0.0013,0.0222,0.0209
2511.0950,2534.3080,23.2130,0.9244,,0.0263,0.2288,0.2025
2511.4560,2509.6160,-1.8400,-0.0733,,0.0029,0.0104,0.0076
2514.9990,2541.1050,26.1060,1.0380,,0.0990,0.4947,0.3957
2518.3930,2513.7330,-4.6600,-0.1850,,0.0418,0.0222,-0.0195
2525.9290,2551.0020,25.0730,0.9926,,0.0570,1.0255,0.9685
2531.1340,2579.0650,47.9310,1.8937,,0.1412,0.2904,0.1491
2531.3680,2502.4690,-28.8990,-1.1416,,0.1269,1.3403,1.2134
2534.6150,2515.4240,-19.1910,-0.7572,,0.8574,7.3331,6.4757
2540.2140,2550.0100,9.7960,0.3856,,0.0561,0.1231,0.0670
2541.0890,2548.7790,7.6900,0.3026,,0.0040,0.0408,0.0368
2542.1670,2526.5180,-15.6490,-0.6156,,0.0162,0.1000,0.0838
2545.0380,2541.8840,-3.1540,-0.1239,,0.2025,2.5618,2.3593
2546.3640,2574.0810,27.7170,1.0885,,0.0670,0.1598,0.0928
2549.4010,2569.0140,19.6130,0.7693,,0.0096,2.5200,2.5103
2549.5310,2546.1140,-3.4170,-0.1340,,0.0557,0.2536,0.1980
2551.4900,2602.1600,50.6700,1.9859,,0.0155,0.2226,0.2071
2552.7910,2564.0440,11.2530,0.4408,,0.5061,2.4915,1.9854
2554.6880,2568.9270,14.2390,0.5574,,0.0787,0.1529,0.0742
2555.5300,2527.5360,-27.9940,-1.0954,,0.1309,1.0061,0.8752
2565.1910,2586.3000,21.1090,0.8229,,0.2911,0.1382,-0.1529
2569.3110,2580.1090,10.7980,0.4203,,0.0192,0.7384,0.7192
2573.4450,2605.3660,31.9210,1.2404,,0.0335,0.1723,0.1387
2574.4540,2625.5350,51.0810,1.9841,,0.0036,0.2935,0.2899
2580.1590,2634.8830,54.7240,2.1210,,0.0016,0.0725,0.0709
2583.1650,2575.8140,-7.3510,-0.2846,,0.0015,0.0022,0.0007
2590.3850,2579.6660,-10.7190,-0.4138,,0.0076,0.0226,0.0149
2593.0650,2579.9210,-13.1440,-0.5069,,0.0656,0.8382,0.7725
2595.9560,2628.0900,32.1340,1.2378,,0.0980,0.0555,-0.0425
2597.7480,2615.6850,17.9370,0.6905,,0.0140,0.5974,0.5834
2600.3840,2612.8030,12.4190,0.4776,,0.0626,0.0653,0.0027
2601.8360,2577.4400,-24.3960,-0.9376,,0.3574,4.5282,4.1709
2602.5560,2602.3930,-0.1630,-0.0063,,0.0490,0.0497,0.0007
2604.0510,2658.4470,54.3960,2.0889,,0.0007,0.2210,0.2203
2608.8630,2636.2560,27.3930,1.0500,,0.0010,0.1366,0.1356
2613.8750,2592.6960,-21.1790,-0.8103,,0.0047,0.0174,0.0127
2620.2100,2596.5460,-23.6640,-0.9031,,0.0010,0.0014,0.0004
2621.2960,2612.4710,-8.8250,-0.3367,,0.0138,0.0815,0.0677
2625.1330,2661.4240,36.2910,1.3824,,0.0760,0.0901,0.0141
2625.3190,2631.2330,5.9140,0.2253,,0.1469,0.5221,0.3752
2627.0010,2630.7470,3.7460,0.1426,,0.0005,0.4193,0.4189
2628.2360,2644.9740,16.7380,0.6369,,0.0005,0.0160,0.0156
2628.6760,2616.3520,-12.3240,-0.4688,,0.0070,0.0076,0.0006
2634.2530,2635.2850,1.0320,0.0392,,0.0177,0.0354,0.0176
2635.2770,2658.9320,23.6550,0.8976,,0.0001,0.0062,0.0061
2636.0370,2653.4140,17.3770,0.6592,,0.0227,0.2434,0.2207
