DFT_Frequency_cm,ML_Frequency_cm,Freq_Difference_cm,Percent_Error,DFT_Intensity_km_mol,ML_Intensity_km_mol,Intensity_Difference
1090.4258,864.7576,-225.6682,-20.6954,145.0611,168.9870,23.9259
1693.8629,1553.6050,-140.2579,-8.2804,13.5292,21.6434,8.1142
1694.0026,1553.6061,-140.3965,-8.2879,13.5263,21.6364,8.1101
3461.9879,3455.7403,-6.2476,-0.1805,1.0692,2.1402,1.0710
3590.0909,3614.7926,24.7017,0.6881,0.2806,2.9361,2.6555
3590.5280,3614.7957,24.2677,0.6759,0.2775,2.9384,2.6609
