DFT_Frequency_cm,ML_Frequency_cm,Freq_Difference_cm,Percent_Error,DFT_Intensity_km_mol,ML_Intensity_km_mol,Intensity_Difference
1090.4258,1024.0678,-66.3580,-6.0855,145.0611,1120.3696,975.3085
1693.8629,1655.7271,-38.1358,-2.2514,13.5292,420.7695,407.2403
1694.0026,1655.7281,-38.2745,-2.2594,13.5263,420.7690,407.2427
3461.9879,3475.0317,13.0438,0.3768,1.0692,134.2316,133.1624
3590.0909,3591.6975,1.6066,0.0448,0.2806,572.7941,572.5135
3590.5280,3591.6980,1.1700,0.0326,0.2775,572.7947,572.5172
