DFT_Frequency_cm,ML_Frequency_cm,Freq_Difference_cm,Percent_Error,DFT_Intensity_km_mol,ML_Intensity_km_mol,Intensity_Difference
1665.3001,1462.0634,-203.2367,-12.2042,70.3304,83.2553,12.9249
3799.2203,3852.3150,53.0947,1.3975,1.6374,6.5853,4.9479
3912.4174,3975.1301,62.7128,1.6029,20.2278,58.1431,37.9153
